N, Version, Threshold, Blocks, Threads, Samples
2048,1,4,8,512,0.061440,0.061728,0.061984,0.061440,0.060832
2048,1,4,8,1024,0.074848,0.074272,0.074208,0.075840,0.074752
2048,1,4,16,1,0.076992,0.077664,0.077440,0.075872,0.077568
2048,1,4,16,2,0.066560,0.066976,0.068160,0.066208,0.067968
2048,1,4,16,4,0.076576,0.060608,0.061536,0.061952,0.060640
2048,1,4,16,8,0.057024,0.056512,0.059136,0.057408,0.056928
2048,1,4,16,16,0.055968,0.054880,0.044032,0.052864,0.053248
2048,1,4,16,32,0.053344,0.054304,0.075776,0.053248,0.052352
2048,1,4,16,64,0.051488,0.053376,0.052960,0.054272,0.048128
2048,1,4,16,128,0.053056,0.053952,0.053728,0.050272,0.053888
2048,1,4,16,256,0.057440,0.060480,0.057280,0.055584,0.060192
2048,1,4,16,512,0.070368,0.072704,0.068544,0.072288,0.071776
2048,1,4,16,1024,0.087584,0.087712,0.089344,0.090720,0.094528
2048,1,4,32,1,0.066080,0.064736,0.065536,0.065152,0.065536
2048,1,4,32,2,0.060416,0.059392,0.060128,0.060032,0.060448
2048,1,4,32,4,0.057568,0.057856,0.057472,0.057280,0.057312
2048,1,4,32,8,0.054848,0.054848,0.055296,0.049952,0.054752
2048,1,4,32,16,0.047104,0.052736,0.053888,0.052224,0.048960
2048,1,4,32,32,0.051296,0.048832,0.051200,0.050528,0.050720
2048,1,4,32,64,0.054464,0.053376,0.051616,0.052800,0.056544
2048,1,4,32,128,0.061440,0.052224,0.057440,0.056832,0.059104
2048,1,4,32,256,0.068608,0.071136,0.068192,0.068576,0.062016
2048,1,4,32,512,0.091584,0.086656,0.088064,0.093120,0.091136
2048,1,4,32,1024,0.137504,0.137312,0.136672,0.138848,0.136704
2048,1,4,64,1,0.060480,0.060576,0.055296,0.054272,0.057376
2048,1,4,64,2,0.054272,0.052320,0.054976,0.068704,0.056480
2048,1,4,64,4,0.056992,0.055744,0.054688,0.053920,0.055296
2048,1,4,64,8,0.045856,0.053248,0.053248,0.054272,0.054688
2048,1,4,64,16,0.052224,0.053152,0.053248,0.100096,0.053632
2048,1,4,64,32,0.069600,0.056320,0.047104,0.055200,0.056576
2048,1,4,64,64,0.061728,0.061184,0.062464,0.061760,0.062624
2048,1,4,64,128,0.074752,0.073952,0.074880,0.073440,0.073152
2048,1,4,64,256,0.093152,0.091712,0.100000,0.091424,0.093408
2048,1,4,64,512,0.135360,0.128544,0.135296,0.138112,0.134592
2048,1,4,64,1024,0.207168,0.210720,0.217952,0.216736,0.205824
2048,1,4,128,1,0.058688,0.060608,0.061408,0.059936,0.060384
