N,Version,Threshold,Blocks,Threads,Average
4096,2,32,8,1024,0
4096,2,32,16,1,0.1050176
4096,2,32,16,2,0.0824448
4096,2,32,16,4,0.0685888
4096,2,32,16,8,0.0607872
4096,2,32,16,16,0.0591616
4096,2,32,16,32,0.0542976
4096,2,32,16,64,0.0525184
4096,2,32,16,128,0
4096,2,32,16,256,0
4096,2,32,16,512,0
4096,2,32,16,1024,0
4096,2,32,32,1,0.0775296
4096,2,32,32,2,0.0762752
4096,2,32,32,4,0.0612096
4096,2,32,32,8,0.0554176
4096,2,32,32,16,0.0569088
4096,2,32,32,32,0.052992
4096,2,32,32,64,0.0499456
4096,2,32,32,128,0.0619136
4096,2,32,32,256,0.074272
4096,2,32,32,512,0.09072
4096,2,32,32,1024,0.1503872
4096,2,32,64,1,0.3840192
4096,2,32,64,2,0.237088
4096,2,32,64,4,0.15776
4096,2,32,64,8,0.1199296
4096,2,32,64,16,0.099808
4096,2,32,64,32,0.0870336
4096,2,32,64,64,0.0916032
4096,2,32,64,128,0.1042112
4096,2,32,64,256,0.1231552
4096,2,32,64,512,0.1615552
4096,2,32,64,1024,0.2565888
4096,2,32,128,1,0.2312512
4096,2,32,128,2,0.1574016
4096,2,32,128,4,0.1180416
4096,2,32,128,8,0.099936
4096,2,32,128,16,0.0864576
4096,2,32,128,32,0.093216
4096,2,32,128,64,0.1040704
4096,2,32,128,128,0.1241728
4096,2,32,128,256,0.1588608
4096,2,32,128,512,0.2449344
4096,2,32,128,1024,0.4581568
4096,2,32,256,1,0.1587904
4096,2,32,256,2,0.1273216
4096,2,32,256,4,0.0993408
4096,2,32,256,8,0.0921472
4096,2,32,256,16,0.0939712
4096,2,32,256,32,0.1035968
4096,2,32,256,64,0.1208512
4096,2,32,256,128,0.15776
4096,2,32,256,256,0.2248448
4096,2,32,256,512,0.3995712
4096,2,32,256,1024,0.790752
4096,2,32,512,1,0.1219904
4096,2,32,512,2,0.1006912
4096,2,32,512,4,0.0877696
4096,2,32,512,8,0.0907264
4096,2,32,512,16,0.1013568
4096,2,32,512,32,0.1355584
4096,2,32,512,64,0.1558912
4096,2,32,512,128,0.2333312
4096,2,32,512,256,0.4164864
4096,2,32,512,512,0.7129792
4096,2,32,512,1024,1.3481216
4096,2,32,1024,1,0.1053952
4096,2,32,1024,2,0.0927744
4096,2,32,1024,4,0.093088
4096,2,32,1024,8,0.1100032
4096,2,32,1024,16,0.1200448
4096,2,32,1024,32,0.1565504
4096,2,32,1024,64,0.2277696
4096,2,32,1024,128,0.3970816
4096,2,32,1024,256,0.677248
4096,2,32,1024,512,1.1267136
4096,2,32,1024,1024,2.452576
4096,2,32,2048,1,0.0972224
4096,2,32,2048,2,0.1092288
4096,2,32,2048,4,0.1217024
4096,2,32,2048,8,0.1399872
4096,2,32,2048,16,0.177152
4096,2,32,2048,32,0.2417792
4096,2,32,2048,64,0.3770368
4096,2,32,2048,128,0.6363072
4096,2,32,2048,256,1.0697152
4096,2,32,2048,512,1.9901504
4096,2,32,2048,1024,4.6731584
4096,2,32,4096,1,0.1464896
4096,2,32,4096,2,0.1642752
4096,2,32,4096,4,0.1876416
4096,2,32,4096,8,0.2212928
4096,2,32,4096,16,0.3002944
4096,2,32,4096,32,0.4409792
4096,2,32,4096,64,0.6748416
4096,2,32,4096,128,1.1022336
4096,2,32,4096,256,1.9795392
4096,2,32,4096,512,3.9116736
4096,2,32,4096,1024,8.5938432
4096,2,32,8192,1,0.2462208
4096,2,32,8192,2,0.282016
4096,2,32,8192,4,0.3326848
4096,2,32,8192,8,0.4100096
4096,2,32,8192,16,0.5517376
4096,2,32,8192,32,0.7640192
4096,2,32,8192,64,1.0800128
4096,2,32,8192,128,1.8614976
4096,2,32,8192,256,3.846976
4096,2,32,8192,512,7.3370048
4096,2,32,8192,1024,17.0431554
4096,2,32,16384,1,0.4442496
4096,2,32,16384,2,0.5121472
4096,2,32,16384,4,0.611744
4096,2,32,16384,8,0.7629888
4096,2,32,16384,16,1.0176384
4096,2,32,16384,32,1.3231168
4096,2,32,16384,64,1.9879168
4096,2,32,16384,128,4.0045888
4096,2,32,16384,256,6.8710656
4096,2,32,16384,512,13.914848
4096,2,32,16384,1024,33.6362306
4096,2,32,32768,1,0.8332928
4096,2,32,32768,2,0.9645184
4096,2,32,32768,4,1.4795584
4096,2,32,32768,8,1.4857024
4096,2,32,32768,16,1.8249152
4096,2,32,32768,32,2.338784
4096,2,32,32768,64,3.6631488
4096,2,32,32768,128,6.6377728
4096,2,32,32768,256,13.1876224
4096,2,32,32768,512,27.666291
4096,2,32,32768,1024,66.5547332
4096,2,128,1,1,0.8305664
4096,2,128,1,2,0.531808
4096,2,128,1,4,0.350656
4096,2,128,1,8,0.2269504
4096,2,128,1,16,0.1502528
4096,2,128,1,32,0.101088
4096,2,128,1,64,0.0771136
4096,2,128,1,128,0.0624576
4096,2,128,1,256,0.0546944
4096,2,128,1,512,0.0506368
4096,2,128,1,1024,0.0503808
4096,2,128,2,1,0.4402944
4096,2,128,2,2,0.2951808
4096,2,128,2,4,0.201888
4096,2,128,2,8,0.1344192
4096,2,128,2,16,0.1027264
4096,2,128,2,32,0.0738624
4096,2,128,2,64,0.0584192
4096,2,128,2,128,0.0529024
4096,2,128,2,256,0.0574784
4096,2,128,2,512,0.0487424
4096,2,128,2,1024,0.0481344
4096,2,128,4,1,0.2475136
4096,2,128,4,2,0.171008
4096,2,128,4,4,0.1207616
4096,2,128,4,8,0.0958208
4096,2,128,4,16,0.0749312
4096,2,128,4,32,0.0561536
4096,2,128,4,64,0.0586624
4096,2,128,4,128,0.049824
4096,2,128,4,256,0.0482688
4096,2,128,4,512,0.0511232
4096,2,128,4,1024,0.0527168
4096,2,128,8,1,0.1498752
4096,2,128,8,2,0.110176
4096,2,128,8,4,0.0843008
4096,2,128,8,8,0.065984
4096,2,128,8,16,0.0598272
4096,2,128,8,32,0.0497216
4096,2,128,8,64,0.0451968
4096,2,128,8,128,0.048864
4096,2,128,8,256,0.04608
4096,2,128,8,512,0.0525888
4096,2,128,8,1024,0.0719552
4096,2,128,16,1,0.101664
4096,2,128,16,2,0.083584
4096,2,128,16,4,0.0709504
4096,2,128,16,8,0.0596608
4096,2,128,16,16,0.058272
4096,2,128,16,32,0.0452416
4096,2,128,16,64,0.046048
4096,2,128,16,128,0.0470976
4096,2,128,16,256,0.0520128
4096,2,128,16,512,0.065792
4096,2,128,16,1024,0.0916672
4096,2,128,32,1,0.0766336
4096,2,128,32,2,0.0613824
4096,2,128,32,4,0.062528
4096,2,128,32,8,0.0573312
4096,2,128,32,16,0.059264
4096,2,128,32,32,0.0486656
4096,2,128,32,64,0.0464064
4096,2,128,32,128,0.0519424
4096,2,128,32,256,0.0717696
4096,2,128,32,512,0.087392
4096,2,128,32,1024,0.1442496
4096,2,128,64,1,0.0644288
4096,2,128,64,2,0.0618368
4096,2,128,64,4,0.058784
4096,2,128,64,8,0.0597952
4096,2,128,64,16,0.050208
4096,2,128,64,32,0.0468288
4096,2,128,64,64,0.0512832
4096,2,128,64,128,0.0647808
4096,2,128,64,256,0.0835008
4096,2,128,64,512,0.1325056
4096,2,128,64,1024,0.2429568
4096,2,128,128,1,0.0653184
4096,2,128,128,2,0.0684352
4096,2,128,128,4,0.0544448
4096,2,128,128,8,0.0516608
4096,2,128,128,16,0.0556608
4096,2,128,128,32,0.0598336
4096,2,128,128,64,0.0711168
4096,2,128,128,128,0.091904
4096,2,128,128,256,0.1432832
4096,2,128,128,512,0.227488
4096,2,128,128,1024,0.4513728
4096,2,128,256,1,0.1596416
4096,2,128,256,2,0.1211776
4096,2,128,256,4,0.1008832
4096,2,128,256,8,0.0867584
4096,2,128,256,16,0.0958528
4096,2,128,256,32,0.1014656
4096,2,128,256,64,0.1191552
4096,2,128,256,128,0.1528768
4096,2,128,256,256,0.2175424
4096,2,128,256,512,0.3903296
4096,2,128,256,1024,0.7808704
4096,2,128,512,1,0.1227328
4096,2,128,512,2,0.0959488
4096,2,128,512,4,0.0872448
4096,2,128,512,8,0.0944832
4096,2,128,512,16,0.1008128
4096,2,128,512,32,0.1192896
4096,2,128,512,64,0.1549312
4096,2,128,512,128,0.229504
4096,2,128,512,256,0.428864
4096,2,128,512,512,0.7081728
4096,2,128,512,1024,1.3476992
4096,2,128,1024,1,0.1022592
4096,2,128,1024,2,0.0904512
4096,2,128,1024,4,0.0935488
4096,2,128,1024,8,0.1114944
4096,2,128,1024,16,0.1178624
4096,2,128,1024,32,0.1544512
4096,2,128,1024,64,0.229568
4096,2,128,1024,128,0.3994944
4096,2,128,1024,256,0.6816448
4096,2,128,1024,512,1.17456
4096,2,128,1024,1024,2.3613184
4096,2,128,2048,1,0.09712
4096,2,128,2048,2,0.1064064
4096,2,128,2048,4,0.1184576
4096,2,128,2048,8,0.1360384
4096,2,128,2048,16,0.1694528
4096,2,128,2048,32,0.2419328
4096,2,128,2048,64,0.3810496
4096,2,128,2048,128,0.6558592
4096,2,128,2048,256,1.1261824
4096,2,128,2048,512,2.3640704
4096,2,128,2048,1024,4.5811328
4096,2,128,4096,1,0.148768
4096,2,128,4096,2,0.1627968
4096,2,128,4096,4,0.1903552
4096,2,128,4096,8,0.2340416
4096,2,128,4096,16,0.3035776
4096,2,128,4096,32,0.4253824
4096,2,128,4096,64,0.6458816
4096,2,128,4096,128,1.055904
4096,2,128,4096,256,1.9283392
4096,2,128,4096,512,3.939104
4096,2,128,4096,1024,8.8199296
4096,2,128,8192,1,0.2462912
4096,2,128,8192,2,0.2777856
4096,2,128,8192,4,0.3288576
4096,2,128,8192,8,0.4049088
4096,2,128,8192,16,0.5505216
4096,2,128,8192,32,0.7673152
4096,2,128,8192,64,1.1315328
4096,2,128,8192,128,1.9520064
4096,2,128,8192,256,3.685408
4096,2,128,8192,512,7.5071872
4096,2,128,8192,1024,17.1923134
4096,2,128,16384,1,0.4468032
4096,2,128,16384,2,0.5040832
4096,2,128,16384,4,0.6019456
4096,2,128,16384,8,0.760544
4096,2,128,16384,16,1.0210624
4096,2,128,16384,32,1.300928
4096,2,128,16384,64,1.983648
4096,2,128,16384,128,3.5747008
4096,2,128,16384,256,7.2015872
4096,2,128,16384,512,14.359552
4096,2,128,16384,1024,33.6500988
4096,2,128,32768,1,0.8356416
4096,2,128,32768,2,0.9581888
4096,2,128,32768,4,1.1582656
4096,2,128,32768,8,1.5077184
4096,2,128,32768,16,1.7876992
4096,2,128,32768,32,2.3688832
4096,2,128,32768,64,3.6912704
4096,2,128,32768,128,6.9233024
4096,2,128,32768,256,14.1366784
4096,2,128,32768,512,28.2422978
4096,2,128,32768,1024,65.1513986
4096,2,1024,1,1,0.8362816
4096,2,1024,1,2,0.5344896
4096,2,1024,1,4,0
4096,2,1024,1,8,0.2211008
4096,2,1024,1,16,0.1474944
4096,2,1024,1,32,0.1027328
4096,2,1024,1,64,0.0798592
4096,2,1024,1,128,0.0629568
4096,2,1024,1,256,0.0529472
4096,2,1024,1,512,0.050944
4096,2,1024,1,1024,0.0513536
4096,2,1024,2,1,0.4478592
4096,2,1024,2,2,0.292768
4096,2,1024,2,4,0
4096,2,1024,2,8,0.133344
4096,2,1024,2,16,0.0953408
4096,2,1024,2,32,0.0743872
4096,2,1024,2,64,0.060416
4096,2,1024,2,128,0.057376
4096,2,1024,2,256,0.050112
4096,2,1024,2,512,0.047776
4096,2,1024,2,1024,0.0481728
4096,2,1024,4,1,0.2535104
4096,2,1024,4,2,0.1754688
4096,2,1024,4,4,0
4096,2,1024,4,8,0.089536
4096,2,1024,4,16,0.070752
4096,2,1024,4,32,0.0633856
4096,2,1024,4,64,0.0523712
4096,2,1024,4,128,0.052832
4096,2,1024,4,256,0.0472128
4096,2,1024,4,512,0.0460608
4096,2,1024,4,1024,0.0512576
4096,2,1024,8,1,0.1495552
4096,2,1024,8,2,0.1123968
4096,2,1024,8,4,0
4096,2,1024,8,8,0.064672
4096,2,1024,8,16,0.057664
4096,2,1024,8,32,0.0560128
4096,2,1024,8,64,0.0486592
4096,2,1024,8,128,0.046976
4096,2,1024,8,256,0.046656
4096,2,1024,8,512,0.0523904
4096,2,1024,8,1024,0.0678976
4096,2,1024,16,1,0.104576
4096,2,1024,16,2,0.0831936
4096,2,1024,16,4,0
4096,2,1024,16,8,0.0562752
4096,2,1024,16,16,0.0515648
4096,2,1024,16,32,0.048832
4096,2,1024,16,64,0.0470016
4096,2,1024,16,128,0.046656
4096,2,1024,16,256,0.0517248
4096,2,1024,16,512,0.0653952
4096,2,1024,16,1024,0.0912256
4096,2,1024,32,1,0.0782144
4096,2,1024,32,2,0.0702016
4096,2,1024,32,4,0
4096,2,1024,32,8,0.0505856
4096,2,1024,32,16,0.0476672
4096,2,1024,32,32,0.0465792
4096,2,1024,32,64,0.0461568
4096,2,1024,32,128,0.05024
4096,2,1024,32,256,0.065024
4096,2,1024,32,512,0.087776
4096,2,1024,32,1024,0.1417152
4096,2,1024,64,1,0.0662912
4096,2,1024,64,2,0.0621504
4096,2,1024,64,4,0
4096,2,1024,64,8,0.0490624
4096,2,1024,64,16,0.0471872
4096,2,1024,64,32,0.0462144
4096,2,1024,64,64,0.0507648
4096,2,1024,64,128,0.0650944
4096,2,1024,64,256,0.0841024
4096,2,1024,64,512,0.133792
4096,2,1024,64,1024,0.2421632
4096,2,1024,128,1,0.0708736
4096,2,1024,128,2,0.0618496
4096,2,1024,128,4,0
4096,2,1024,128,8,0.0499328
4096,2,1024,128,16,0.0485056
4096,2,1024,128,32,0.0538496
4096,2,1024,128,64,0.065984
4096,2,1024,128,128,0.0853312
4096,2,1024,128,256,0.1314304
4096,2,1024,128,512,0.2239488
4096,2,1024,128,1024,0.4367808
4096,2,1024,256,1,0.0699904
4096,2,1024,256,2,0.0693248
4096,2,1024,256,4,0
4096,2,1024,256,8,0.0492672
4096,2,1024,256,16,0.0563136
4096,2,1024,256,32,0.072128
4096,2,1024,256,64,0.0855168
4096,2,1024,256,128,0.1305856
4096,2,1024,256,256,0.2264768
4096,2,1024,256,512,0.4035328
4096,2,1024,256,1024,0.7753344
4096,2,1024,512,1,0.0758208
4096,2,1024,512,2,0.0705728
4096,2,1024,512,4,0
4096,2,1024,512,8,0
4096,2,1024,512,16,0
4096,2,1024,512,32,0
4096,2,1024,512,64,0
4096,2,1024,512,128,0
4096,2,1024,512,256,0
4096,2,1024,512,512,0
4096,2,1024,512,1024,0
4096,2,1024,1024,1,0.084256
4096,2,1024,1024,2,0.0804544
4096,2,1024,1024,4,0.0843776
4096,2,1024,1024,8,0.0935232
4096,2,1024,1024,16,0.1140736
4096,2,1024,1024,32,0.148832
4096,2,1024,1024,64,0.2256256
4096,2,1024,1024,128,0.3916032
4096,2,1024,1024,256,0.6803904
4096,2,1024,1024,512,1.133888
4096,2,1024,1024,1024,2.4796096
4096,2,1024,2048,1,0.1017984
4096,2,1024,2048,2,0.110624
4096,2,1024,2048,4,0.1199296
4096,2,1024,2048,8,0.1448832
4096,2,1024,2048,16,0.179712
4096,2,1024,2048,32,0.2483712
4096,2,1024,2048,64,0.4117248
4096,2,1024,2048,128,0.68448
4096,2,1024,2048,256,1.153888
4096,2,1024,2048,512,2.1021696
4096,2,1024,2048,1024,4.418688
4096,2,1024,4096,1,0.1495104
4096,2,1024,4096,2,0.1679104
4096,2,1024,4096,4,0.192608
4096,2,1024,4096,8,0.2331136
4096,2,1024,4096,16,0.3078016
4096,2,1024,4096,32,0.450848
4096,2,1024,4096,64,0.6843712
4096,2,1024,4096,128,1.0723328
4096,2,1024,4096,256,2.0205632
4096,2,1024,4096,512,3.8449344
4096,2,1024,4096,1024,8.4186048
4096,2,1024,8192,1,0.2473088
4096,2,1024,8192,2,0.2873536
4096,2,1024,8192,4,0.33584
4096,2,1024,8192,8,0.4110464
4096,2,1024,8192,16,0.5509376
4096,2,1024,8192,32,0.7223296
4096,2,1024,8192,64,1.1448512
4096,2,1024,8192,128,1.9476544
4096,2,1024,8192,256,3.6090944
4096,2,1024,8192,512,7.3004672
4096,2,1024,8192,1024,17.1723778
4096,2,1024,16384,1,0.447552
4096,2,1024,16384,2,0.5113536
4096,2,1024,16384,4,0.597952
4096,2,1024,16384,8,0.7473536
4096,2,1024,16384,16,1.0061632
4096,2,1024,16384,32,1.2996224
4096,2,1024,16384,64,1.9975424
4096,2,1024,16384,128,3.6660736
4096,2,1024,16384,256,7.2190528
4096,2,1024,16384,512,14.6752256
4096,2,1024,16384,1024,33.197811
4096,2,1024,32768,1,0.8378816
4096,2,1024,32768,2,0.9643136
4096,2,1024,32768,4,1.1511616
4096,2,1024,32768,8,1.4666048
4096,2,1024,32768,16,1.7959104
4096,2,1024,32768,32,2.3399744
4096,2,1024,32768,64,3.7303424
4096,2,1024,32768,128,7.3280384
4096,2,1024,32768,256,14.008992
4096,2,1024,32768,512,28.0245888
4096,2,1024,32768,1024,65.1483644
4096,2,2048,1,1,0.8384512
4096,2,2048,1,2,0.526368
4096,2,2048,1,4,0.342368
4096,2,2048,1,8,0.2218624
4096,2,2048,1,16,0.1494272
4096,2,2048,1,32,0.1036032
4096,2,2048,1,64,0.0768832
4096,2,2048,1,128,0.0625472
4096,2,2048,1,256,0.0555008
4096,2,2048,1,512,0.0472384
4096,2,2048,1,1024,0.050496
4096,2,2048,2,1,0.4503296
4096,2,2048,2,2,0.2834688
4096,2,2048,2,4,0.1959488
4096,2,2048,2,8,0.1308096
4096,2,2048,2,16,0.095392
4096,2,2048,2,32,0.0733504
4096,2,2048,2,64,0.0612352
4096,2,2048,2,128,0.052576
4096,2,2048,2,256,0.0504896
4096,2,2048,2,512,0.0494144
4096,2,2048,2,1024,0.053984
4096,2,2048,4,1,0.2515328
4096,2,2048,4,2,0.1662976
4096,2,2048,4,4,0.1184896
4096,2,2048,4,8,0.0892544
4096,2,2048,4,16,0.0701632
4096,2,2048,4,32,0.0574592
4096,2,2048,4,64,0.0509824
4096,2,2048,4,128,0.0493504
4096,2,2048,4,256,0.048096
4096,2,2048,4,512,0.0492864
4096,2,2048,4,1024,0.0543168
4096,2,2048,8,1,0.160224
4096,2,2048,8,2,0.1056512
4096,2,2048,8,4,0.082752
4096,2,2048,8,8,0.066816
4096,2,2048,8,16,0.057856
4096,2,2048,8,32,0.0565504
4096,2,2048,8,64,0.0489856
4096,2,2048,8,128,0.0483456
4096,2,2048,8,256,0.0497344
4096,2,2048,8,512,0.059456
4096,2,2048,8,1024,0.068032
4096,2,2048,16,1,0.1075456
4096,2,2048,16,2,0.0756992
4096,2,2048,16,4,0.0617024
4096,2,2048,16,8,0.0562048
4096,2,2048,16,16,0.0512512
4096,2,2048,16,32,0.0485504
4096,2,2048,16,64,0.049568
4096,2,2048,16,128,0.0519936
4096,2,2048,16,256,0.0547648
4096,2,2048,16,512,0.0665792
4096,2,2048,16,1024,0.0910784
4096,2,2048,32,1,0.0875648
4096,2,2048,32,2,0.061184
4096,2,2048,32,4,0.055808
4096,2,2048,32,8,0.0516352
4096,2,2048,32,16,0.049568
4096,2,2048,32,32,0.048288
4096,2,2048,32,64,0.0480704
4096,2,2048,32,128,0.0537408
4096,2,2048,32,256,0.0641728
4096,2,2048,32,512,0.0872576
4096,2,2048,32,1024,0.1426176
4096,2,2048,64,1,0.06848
4096,2,2048,64,2,0.0531264
4096,2,2048,64,4,0.0505024
4096,2,2048,64,8,0.0486528
4096,2,2048,64,16,0.0474368
4096,2,2048,64,32,0.04736
4096,2,2048,64,64,0.0530688
4096,2,2048,64,128,0.0632832
4096,2,2048,64,256,0.0852992
4096,2,2048,64,512,0.1293376
4096,2,2048,64,1024,0.2426176
4096,2,2048,128,1,0.0748032
4096,2,2048,128,2,0.05632
4096,2,2048,128,4,0.0515968
4096,2,2048,128,8,0.0506368
4096,2,2048,128,16,0.0491072
4096,2,2048,128,32,0.0539456
4096,2,2048,128,64,0.065408
4096,2,2048,128,128,0.0846144
4096,2,2048,128,256,0.1308224
4096,2,2048,128,512,0.2294784
4096,2,2048,128,1024,0.4512192
4096,2,2048,256,1,0.075776
4096,2,2048,256,2,0.0615232
4096,2,2048,256,4,0.0535808
4096,2,2048,256,8,0.0515392
4096,2,2048,256,16,0.0575488
4096,2,2048,256,32,0.06816
4096,2,2048,256,64,0.0857472
4096,2,2048,256,128,0.1305024
4096,2,2048,256,256,0.2252992
4096,2,2048,256,512,0.4052544
4096,2,2048,256,1024,0.781696
4096,2,2048,512,1,0.0829504
4096,2,2048,512,2,0.0606848
4096,2,2048,512,4,0.0580032
4096,2,2048,512,8,0.061952
4096,2,2048,512,16,0.0729728
4096,2,2048,512,32,0.0892096
4096,2,2048,512,64,0.1222528
4096,2,2048,512,128,0.2065088
4096,2,2048,512,256,0.3927744
4096,2,2048,512,512,0.7057408
4096,2,2048,512,1024,1.3235968
4096,2,2048,1024,1,0.0876608
4096,2,2048,1024,2,0.069856
4096,2,2048,1024,4,0.0774272
4096,2,2048,1024,8,0.0907712
4096,2,2048,1024,16,0.1032576
4096,2,2048,1024,32,0.1408256
4096,2,2048,1024,64,0.2170048
4096,2,2048,1024,128,0.3877376
4096,2,2048,1024,256,0.6788032
4096,2,2048,1024,512,1.148288
4096,2,2048,1024,1024,2.305984
4096,2,2048,2048,1,0.102016
4096,2,2048,2048,2,0.1158208
4096,2,2048,2048,4,0.1359296
4096,2,2048,2048,8,0.144992
4096,2,2048,2048,16,0.174208
4096,2,2048,2048,32,0.2413632
4096,2,2048,2048,64,0.402528
4096,2,2048,2048,128,0.6862848
4096,2,2048,2048,256,1.1301376
4096,2,2048,2048,512,2.0931904
4096,2,2048,2048,1024,4.4252608
4096,2,2048,4096,1,0.1490496
4096,2,2048,4096,2,0.1730304
4096,2,2048,4096,4,0.19568
4096,2,2048,4096,8,0.2366272
4096,2,2048,4096,16,0.3124544
4096,2,2048,4096,32,0.4473152
4096,2,2048,4096,64,0.6873856
4096,2,2048,4096,128,1.0745856
4096,2,2048,4096,256,1.9676672
4096,2,2048,4096,512,3.9212416
4096,2,2048,4096,1024,8.7915712
4096,2,2048,8192,1,0.2588864
4096,2,2048,8192,2,0.2870464
4096,2,2048,8192,4,0.3365696
4096,2,2048,8192,8,0.4001024
4096,2,2048,8192,16,0.5439936
4096,2,2048,8192,32,0.7787648
4096,2,2048,8192,64,1.127744
4096,2,2048,8192,128,1.9824128
4096,2,2048,8192,256,3.7668928
4096,2,2048,8192,512,7.400864
4096,2,2048,8192,1024,16.8912574
4096,2,2048,16384,1,0.44912
4096,2,2048,16384,2,0.5217024
4096,2,2048,16384,4,0.6151168
4096,2,2048,16384,8,0.769568
4096,2,2048,16384,16,0.9917504
4096,2,2048,16384,32,1.2536384
4096,2,2048,16384,64,1.9438976
4096,2,2048,16384,128,3.698912
4096,2,2048,16384,256,7.2189824
4096,2,2048,16384,512,14.0478592
4096,2,2048,16384,1024,33.8979212
4096,2,2048,32768,1,0.8489984
4096,2,2048,32768,2,0.972288
4096,2,2048,32768,4,1.1652992
4096,2,2048,32768,8,1.4763584
4096,2,2048,32768,16,1.7355904
4096,2,2048,32768,32,2.2773824
4096,2,2048,32768,64,3.9166976
4096,2,2048,32768,128,6.816384
4096,2,2048,32768,256,13.92672
4096,2,2048,32768,512,27.8640574
4096,2,2048,32768,1024,63.6686342
4096,2,4096,1,1,0.8241152
4096,2,4096,1,2,0.5275328
4096,2,4096,1,4,0.342496
4096,2,4096,1,8,0.2185216
4096,2,4096,1,16,0.1469184
4096,2,4096,1,32,0.10288
4096,2,4096,1,64,0.0773568
4096,2,4096,1,128,0.0627648
4096,2,4096,1,256,0.0547904
4096,2,4096,1,512,0.0556032
4096,2,4096,1,1024,0.0547904
4096,2,4096,2,1,0.4363008
4096,2,4096,2,2,0.2865856
4096,2,4096,2,4,0.193888
4096,2,4096,2,8,0.1329152
4096,2,4096,2,16,0.0957952
4096,2,4096,2,32,0.0785792
4096,2,4096,2,64,0.0612736
4096,2,4096,2,128,0.055456
4096,2,4096,2,256,0.0559104
4096,2,4096,2,512,0.0559616
4096,2,4096,2,1024,0.055968
4096,2,4096,4,1,0.2418688
4096,2,4096,4,2,0.165984
4096,2,4096,4,4,0.1193664
4096,2,4096,4,8,0.0893248
4096,2,4096,4,16,0.0704256
4096,2,4096,4,32,0.0584832
4096,2,4096,4,64,0.0557696
4096,2,4096,4,128,0.0555072
4096,2,4096,4,256,0.0515328
4096,2,4096,4,512,0.0516672
4096,2,4096,4,1024,0.0598656
4096,2,4096,8,1,0.1442688
4096,2,4096,8,2,0.1058624
4096,2,4096,8,4,0.0820544
4096,2,4096,8,8,0.0675776
4096,2,4096,8,16,0.057952
4096,2,4096,8,32,0.0535744
4096,2,4096,8,64,0.0582784
4096,2,4096,8,128,0.0524352
4096,2,4096,8,256,0.0520448
4096,2,4096,8,512,0.0585728
4096,2,4096,8,1024,0.0700224
4096,2,4096,16,1,0.0948928
4096,2,4096,16,2,0.0749248
4096,2,4096,16,4,0.06096
4096,2,4096,16,8,0.0554816
4096,2,4096,16,16,0.05536
4096,2,4096,16,32,0.0533248
4096,2,4096,16,64,0.060256
4096,2,4096,16,128,0.0534976
4096,2,4096,16,256,0.058848
4096,2,4096,16,512,0.0703744
4096,2,4096,16,1024,0.089888
4096,2,4096,32,1,0.0687424
4096,2,4096,32,2,0.0611776
4096,2,4096,32,4,0.0559872
4096,2,4096,32,8,0.0554752
4096,2,4096,32,16,0.0527168
4096,2,4096,32,32,0.0558272
4096,2,4096,32,64,0.0562816
4096,2,4096,32,128,0.0607488
4096,2,4096,32,256,0.0708672
4096,2,4096,32,512,0.0909312
4096,2,4096,32,1024,0.1420992
4096,2,4096,64,1,0.0707328
4096,2,4096,64,2,0.0562048
4096,2,4096,64,4,0.0549248
4096,2,4096,64,8,0.051744
4096,2,4096,64,16,0.0555136
4096,2,4096,64,32,0.0550912
4096,2,4096,64,64,0.0598912
4096,2,4096,64,128,0.071072
4096,2,4096,64,256,0.0869184
4096,2,4096,64,512,0.138816
4096,2,4096,64,1024,0.241664
4096,2,4096,128,1,0.0608576
4096,2,4096,128,2,0.0560896
4096,2,4096,128,4,0.056128
4096,2,4096,128,8,0.059872
4096,2,4096,128,16,0.0548032
4096,2,4096,128,32,0.0577472
4096,2,4096,128,64,0.0704768
4096,2,4096,128,128,0.085984
4096,2,4096,128,256,0.1294784
4096,2,4096,128,512,0.24528
4096,2,4096,128,1024,0.436224
4096,2,4096,256,1,0.059712
4096,2,4096,256,2,0.05808
4096,2,4096,256,4,0.055616
4096,2,4096,256,8,0.0564352
4096,2,4096,256,16,0.0611776
4096,2,4096,256,32,0.0688576
4096,2,4096,256,64,0.0880064
4096,2,4096,256,128,0.1301568
4096,2,4096,256,256,0.2204288
4096,2,4096,256,512,0.4069376
4096,2,4096,256,1024,0.7831552
4096,2,4096,512,1,0.0674624
4096,2,4096,512,2,0.0613632
4096,2,4096,512,4,0.0571008
4096,2,4096,512,8,0.0635968
4096,2,4096,512,16,0.0741248
4096,2,4096,512,32,0.107008
4096,2,4096,512,64,0.1298432
4096,2,4096,512,128,0.2159616
4096,2,4096,512,256,0.39648
4096,2,4096,512,512,0.7020864
4096,2,4096,512,1024,1.4426368
4096,2,4096,1024,1,0.0744064
4096,2,4096,1024,2,0.0693376
4096,2,4096,1024,4,0.0839488
4096,2,4096,1024,8,0.0894848
4096,2,4096,1024,16,0.1045504
4096,2,4096,1024,32,0.1411584
4096,2,4096,1024,64,0.2156544
4096,2,4096,1024,128,0.388448
4096,2,4096,1024,256,0.6725248
4096,2,4096,1024,512,1.253728
4096,2,4096,1024,1024,2.4201728
4096,2,4096,2048,1,0.089088
4096,2,4096,2048,2,0.0993536
4096,2,4096,2048,4,0.1129792
4096,2,4096,2048,8,0.1312704
4096,2,4096,2048,16,0.1688256
4096,2,4096,2048,32,0.237792
